scenario_id,workload,pid,current_tick,arrival_time,burst_time,remaining_burst,waiting_time,io_bound,priority,deadline,slack_time,urgency_score,wait_ratio,burst_ratio,deadline_pressure,queue_depth,queue_avg_burst,label
io_heavy_d000451,io_heavy,P7,21,6,9,9,15,1,1,70,49,5.4444,0.625,1.0,0.02,2,9.0,0
io_heavy_d000452,io_heavy,P7,30,6,9,9,24,1,1,70,40,4.4444,0.7273,1.0,0.0244,1,9.0,1
io_heavy_d000453,io_heavy,P1,1,1,1,1,0,1,4,4,3,3.0,0.0,1.0,0.25,2,1.0,1
io_heavy_d000453,io_heavy,P2,1,1,1,1,0,1,3,6,5,5.0,0.0,1.0,0.1667,2,1.0,0
io_heavy_d000454,io_heavy,P2,2,1,1,1,1,1,3,6,4,4.0,0.5,0.4,0.2,2,2.5,1
io_heavy_d000454,io_heavy,P3,2,2,4,4,0,0,3,32,30,7.5,0.0,1.6,0.0323,2,2.5,0
io_heavy_d000455,io_heavy,P3,3,2,4,4,1,0,3,32,29,7.25,0.2,0.3636,0.0333,2,11.0,1
io_heavy_d000455,io_heavy,P4,3,3,18,18,0,0,4,67,64,3.5556,0.0,1.6364,0.0154,2,11.0,0
io_heavy_d000456,io_heavy,P4,7,3,18,18,4,0,4,67,60,3.3333,0.1818,1.0,0.0164,1,18.0,1
cpu_heavy_d000457,cpu_heavy,P1,1,1,7,7,0,0,3,15,14,2.0,0.0,1.0,0.0667,1,7.0,1
cpu_heavy_d000458,cpu_heavy,P2,8,3,6,6,5,0,1,15,7,1.1667,0.4545,0.4918,0.125,5,12.2,0
cpu_heavy_d000458,cpu_heavy,P3,8,3,13,13,5,1,4,38,30,2.3077,0.2778,1.0656,0.0323,5,12.2,0
cpu_heavy_d000458,cpu_heavy,P4,8,3,3,3,5,0,1,8,0,0.0,0.625,0.2459,1.0,5,12.2,1
cpu_heavy_d000458,cpu_heavy,P5,8,4,23,23,4,0,5,67,59,2.5652,0.1481,1.8852,0.0167,5,12.2,0
cpu_heavy_d000458,cpu_heavy,P6,8,4,16,16,4,0,1,31,23,1.4375,0.2,1.3115,0.0417,5,12.2,0
cpu_heavy_d000459,cpu_heavy,P2,11,3,6,6,8,0,1,15,4,0.6667,0.5714,0.4138,0.2,4,14.5,1
cpu_heavy_d000459,cpu_heavy,P3,11,3,13,13,8,1,4,38,27,2.0769,0.381,0.8966,0.0357,4,14.5,0
cpu_heavy_d000459,cpu_heavy,P5,11,4,23,23,7,0,5,67,56,2.4348,0.2333,1.5862,0.0175,4,14.5,0
cpu_heavy_d000459,cpu_heavy,P6,11,4,16,16,7,0,1,31,20,1.25,0.3043,1.1034,0.0476,4,14.5,0
cpu_heavy_d000460,cpu_heavy,P3,17,3,13,13,14,1,4,38,21,1.6154,0.5185,0.75,0.0455,3,17.33,1
cpu_heavy_d000460,cpu_heavy,P5,17,4,23,23,13,0,5,67,50,2.1739,0.3611,1.3269,0.0196,3,17.33,0
cpu_heavy_d000460,cpu_heavy,P6,17,4,16,16,13,0,1,31,14,0.875,0.4483,0.9231,0.0667,3,17.33,0
cpu_heavy_d000461,cpu_heavy,P5,30,4,23,23,26,0,5,67,37,1.6087,0.5306,1.1795,0.0263,2,19.5,0
cpu_heavy_d000461,cpu_heavy,P6,30,4,16,16,26,0,1,31,1,0.0625,0.619,0.8205,0.5,2,19.5,1
cpu_heavy_d000462,cpu_heavy,P5,46,4,23,23,42,0,5,67,21,0.913,0.6462,1.0,0.0455,1,23.0,1
mixed_d000463,mixed,P1,0,0,29,29,0,0,2,101,101,3.4828,0.0,1.0,0.0098,1,29.0,1
mixed_d000464,mixed,P2,29,1,9,9,28,1,1,35,6,0.6667,0.7568,1.2414,0.1429,4,7.25,0
mixed_d000464,mixed,P3,29,1,17,17,28,0,1,68,39,2.2941,0.6222,2.3448,0.025,4,7.25,0
mixed_d000464,mixed,P4,29,6,1,1,23,1,1,10,0,0.0,0.9583,0.1379,1.0,4,7.25,1
mixed_d000464,mixed,P5,29,6,2,2,23,1,2,14,0,0.0,0.92,0.2759,1.0,4,7.25,0
mixed_d000465,mixed,P2,30,1,9,9,29,1,1,35,5,0.5556,0.7632,0.9643,0.1667,3,9.33,0
mixed_d000465,mixed,P3,30,1,17,17,29,0,1,68,38,2.2353,0.6304,1.8214,0.0256,3,9.33,0
mixed_d000465,mixed,P5,30,6,2,2,24,1,2,14,0,0.0,0.9231,0.2143,1.0,3,9.33,1
mixed_d000466,mixed,P2,32,1,9,9,31,1,1,35,3,0.3333,0.775,0.6923,0.25,2,13.0,1
mixed_d000466,mixed,P3,32,1,17,17,31,0,1,68,36,2.1176,0.6458,1.3077,0.027,2,13.0,0
mixed_d000467,mixed,P3,41,1,17,17,40,0,1,68,27,1.5882,0.7018,1.0,0.0357,1,17.0,1
cpu_heavy_d000468,cpu_heavy,P1,1,1,6,6,0,1,5,18,17,2.8333,0.0,0.48,0.0556,2,12.5,1
cpu_heavy_d000468,cpu_heavy,P2,1,1,19,19,0,0,2,41,40,2.1053,0.0,1.52,0.0244,2,12.5,0
cpu_heavy_d000469,cpu_heavy,P2,7,1,19,19,6,0,2,41,34,1.7895,0.24,0.8636,0.0286,2,22.0,1
cpu_heavy_d000469,cpu_heavy,P3,7,2,25,25,5,0,2,74,67,2.68,0.1667,1.1364,0.0147,2,22.0,0
cpu_heavy_d000470,cpu_heavy,P3,26,2,25,25,24,0,2,74,48,1.92,0.4898,1.0,0.0204,1,25.0,1
cpu_heavy_d000471,cpu_heavy,P1,0,0,21,21,0,0,1,39,39,1.8571,0.0,1.0,0.025,1,21.0,1
cpu_heavy_d000472,cpu_heavy,P2,21,3,7,7,18,0,5,18,0,0.0,0.72,0.4224,1.0,7,16.57,1
cpu_heavy_d000472,cpu_heavy,P3,21,11,33,33,10,0,2,77,56,1.697,0.2326,1.9914,0.0175,7,16.57,0
cpu_heavy_d000472,cpu_heavy,P4,21,11,13,13,10,0,4,47,26,2.0,0.4348,0.7845,0.037,7,16.57,0
cpu_heavy_d000472,cpu_heavy,P5,21,13,12,12,8,0,3,33,12,1.0,0.4,0.7241,0.0769,7,16.57,0
cpu_heavy_d000472,cpu_heavy,P6,21,17,15,15,4,0,3,51,30,2.0,0.2105,0.9052,0.0323,7,16.57,0
cpu_heavy_d000472,cpu_heavy,P7,21,17,23,23,4,0,2,68,47,2.0435,0.1481,1.3879,0.0208,7,16.57,0
cpu_heavy_d000472,cpu_heavy,P8,21,17,13,13,4,0,5,49,28,2.1538,0.2353,0.7845,0.0345,7,16.57,0
cpu_heavy_d000473,cpu_heavy,P3,28,11,33,33,17,0,2,77,49,1.4848,0.34,1.8165,0.02,6,18.17,0
cpu_heavy_d000473,cpu_heavy,P4,28,11,13,13,17,0,4,47,19,1.4615,0.5667,0.7156,0.05,6,18.17,0
cpu_heavy_d000473,cpu_heavy,P5,28,13,12,12,15,0,3,33,5,0.4167,0.5556,0.6606,0.1667,6,18.17,1
cpu_heavy_d000473,cpu_heavy,P6,28,17,15,15,11,0,3,51,23,1.5333,0.4231,0.8257,0.0417,6,18.17,0
cpu_heavy_d000473,cpu_heavy,P7,28,17,23,23,11,0,2,68,40,1.7391,0.3235,1.2661,0.0244,6,18.17,0
cpu_heavy_d000473,cpu_heavy,P8,28,17,13,13,11,0,5,49,21,1.6154,0.4583,0.7156,0.0455,6,18.17,0
cpu_heavy_d000474,cpu_heavy,P3,40,11,33,33,29,0,2,77,37,1.1212,0.4677,1.701,0.0263,5,19.4,0
cpu_heavy_d000474,cpu_heavy,P4,40,11,13,13,29,0,4,47,7,0.5385,0.6905,0.6701,0.125,5,19.4,1
cpu_heavy_d000474,cpu_heavy,P6,40,17,15,15,23,0,3,51,11,0.7333,0.6053,0.7732,0.0833,5,19.4,0
cpu_heavy_d000474,cpu_heavy,P7,40,17,23,23,23,0,2,68,28,1.2174,0.5,1.1856,0.0345,5,19.4,0
cpu_heavy_d000474,cpu_heavy,P8,40,17,13,13,23,0,5,49,9,0.6923,0.6389,0.6701,0.1,5,19.4,0
cpu_heavy_d000475,cpu_heavy,P3,53,11,33,33,42,0,2,77,24,0.7273,0.56,1.5714,0.04,4,21.0,0
cpu_heavy_d000475,cpu_heavy,P6,53,17,15,15,36,0,3,51,0,0.0,0.7059,0.7143,1.0,4,21.0,0
cpu_heavy_d000475,cpu_heavy,P7,53,17,23,23,36,0,2,68,15,0.6522,0.6102,1.0952,0.0625,4,21.0,0
cpu_heavy_d000475,cpu_heavy,P8,53,17,13,13,36,0,5,49,0,0.0,0.7347,0.619,1.0,4,21.0,1
cpu_heavy_d000476,cpu_heavy,P3,66,11,33,33,55,0,2,77,11,0.3333,0.625,1.3944,0.0833,3,23.67,0
cpu_heavy_d000476,cpu_heavy,P6,66,17,15,15,49,0,3,51,0,0.0,0.7656,0.6338,1.0,3,23.67,1
cpu_heavy_d000476,cpu_heavy,P7,66,17,23,23,49,0,2,68,2,0.087,0.6806,0.9718,0.3333,3,23.67,0
cpu_heavy_d000477,cpu_heavy,P3,81,11,33,33,70,0,2,77,0,0.0,0.6796,1.1786,1.0,2,28.0,0
cpu_heavy_d000477,cpu_heavy,P7,81,17,23,23,64,0,2,68,0,0.0,0.7356,0.8214,1.0,2,28.0,1
cpu_heavy_d000478,cpu_heavy,P3,104,11,33,33,93,0,2,77,0,0.0,0.7381,1.0,1.0,1,33.0,1
io_heavy_d000479,io_heavy,P1,1,1,10,10,0,1,1,56,55,5.5,0.0,1.0,0.0179,1,10.0,1
io_heavy_d000480,io_heavy,P2,11,3,3,3,8,0,2,15,4,1.3333,0.7273,1.5,0.2,4,2.0,0
io_heavy_d000480,io_heavy,P3,11,3,2,2,8,1,3,12,1,0.5,0.8,1.0,0.5,4,2.0,0
io_heavy_d000480,io_heavy,P4,11,5,1,1,6,0,1,12,1,1.0,0.8571,0.5,0.5,4,2.0,1
io_heavy_d000480,io_heavy,P5,11,7,2,2,4,1,5,17,6,3.0,0.6667,1.0,0.1429,4,2.0,0
io_heavy_d000481,io_heavy,P2,12,3,3,3,9,0,2,15,3,1.0,0.75,1.25,0.25,5,2.4,0
io_heavy_d000481,io_heavy,P3,12,3,2,2,9,1,3,12,0,0.0,0.8182,0.8333,1.0,5,2.4,0
io_heavy_d000481,io_heavy,P5,12,7,2,2,5,1,5,17,5,2.5,0.7143,0.8333,0.1667,5,2.4,0
io_heavy_d000481,io_heavy,P6,12,12,4,4,0,0,1,34,22,5.5,0.0,1.6667,0.0435,5,2.4,0
io_heavy_d000481,io_heavy,P7,12,12,1,1,0,1,3,18,6,6.0,0.0,0.4167,0.1429,5,2.4,1
io_heavy_d000482,io_heavy,P2,13,3,3,3,10,0,2,15,2,0.6667,0.7692,1.0909,0.3333,4,2.75,0
io_heavy_d000482,io_heavy,P3,13,3,2,2,10,1,3,12,0,0.0,0.8333,0.7273,1.0,4,2.75,1
io_heavy_d000482,io_heavy,P5,13,7,2,2,6,1,5,17,4,2.0,0.75,0.7273,0.2,4,2.75,0
io_heavy_d000482,io_heavy,P6,13,12,4,4,1,0,1,34,21,5.25,0.2,1.4545,0.0455,4,2.75,0
io_heavy_d000483,io_heavy,P2,15,3,3,3,12,0,2,15,0,0.0,0.8,0.5714,1.0,4,5.25,0
io_heavy_d000483,io_heavy,P5,15,7,2,2,8,1,5,17,2,1.0,0.8,0.381,0.3333,4,5.25,1
io_heavy_d000483,io_heavy,P6,15,12,4,4,3,0,1,34,19,4.75,0.4286,0.7619,0.05,4,5.25,0
io_heavy_d000483,io_heavy,P8,15,14,12,12,1,0,5,62,47,3.9167,0.0769,2.2857,0.0208,4,5.25,0
io_heavy_d000484,io_heavy,P2,17,3,3,3,14,0,2,15,0,0.0,0.8235,0.4737,1.0,3,6.33,1
io_heavy_d000484,io_heavy,P6,17,12,4,4,5,0,1,34,17,4.25,0.5556,0.6316,0.0556,3,6.33,0
io_heavy_d000484,io_heavy,P8,17,14,12,12,3,0,5,62,45,3.75,0.2,1.8947,0.0217,3,6.33,0
io_heavy_d000485,io_heavy,P6,20,12,4,4,8,0,1,34,14,3.5,0.6667,0.5,0.0667,2,8.0,1
io_heavy_d000485,io_heavy,P8,20,14,12,12,6,0,5,62,42,3.5,0.3333,1.5,0.0233,2,8.0,0
io_heavy_d000486,io_heavy,P8,24,14,12,12,10,0,5,62,38,3.1667,0.4545,1.0,0.0256,1,12.0,1
mixed_d000487,mixed,P1,1,1,2,2,0,1,4,9,8,4.0,0.0,1.0,0.1111,1,2.0,1
mixed_d000488,mixed,P2,3,2,12,12,1,1,2,58,55,4.5833,0.0769,1.2632,0.0179,2,9.5,0
mixed_d000488,mixed,P3,3,3,7,7,0,1,1,31,28,4.0,0.0,0.7368,0.0345,2,9.5,1
mixed_d000489,mixed,P2,10,2,12,12,8,1,2,58,48,4.0,0.4,0.8,0.0204,2,15.0,1
mixed_d000489,mixed,P4,10,5,18,18,5,0,5,55,45,2.5,0.2174,1.2,0.0217,2,15.0,0
mixed_d000490,mixed,P4,22,5,18,18,17,0,5,55,33,1.8333,0.4857,2.0769,0.0294,3,8.67,0
mixed_d000490,mixed,P5,22,12,3,3,10,1,2,19,0,0.0,0.7692,0.3462,1.0,3,8.67,1
mixed_d000490,mixed,P6,22,12,5,5,10,1,1,28,6,1.2,0.6667,0.5769,0.1429,3,8.67,0
mixed_d000491,mixed,P4,25,5,18,18,20,0,5,55,30,1.6667,0.5263,1.5652,0.0323,2,11.5,0
mixed_d000491,mixed,P6,25,12,5,5,13,1,1,28,3,0.6,0.7222,0.4348,0.25,2,11.5,1
mixed_d000492,mixed,P4,30,5,18,18,25,0,5,55,25,1.3889,0.5814,1.0,0.0385,1,18.0,1
mixed_d000493,mixed,P1,1,1,8,8,0,1,5,38,37,4.625,0.0,1.0,0.0263,1,8.0,1
mixed_d000494,mixed,P2,9,3,14,14,6,0,1,72,63,4.5,0.3,1.8065,0.0156,4,7.75,0
mixed_d000494,mixed,P3,9,5,9,9,4,0,5,27,18,2.0,0.3077,1.1613,0.0526,4,7.75,0
mixed_d000494,mixed,P4,9,8,1,1,1,1,1,11,2,2.0,0.5,0.129,0.3333,4,7.75,1
mixed_d000494,mixed,P5,9,9,7,7,0,0,3,41,32,4.5714,0.0,0.9032,0.0303,4,7.75,0
mixed_d000495,mixed,P2,10,3,14,14,7,0,1,72,62,4.4286,0.3333,1.4,0.0159,3,10.0,0
mixed_d000495,mixed,P3,10,5,9,9,5,0,5,27,17,1.8889,0.3571,0.9,0.0556,3,10.0,0
mixed_d000495,mixed,P5,10,9,7,7,1,0,3,41,31,4.4286,0.125,0.7,0.0312,3,10.0,1
mixed_d000496,mixed,P2,17,3,14,14,14,0,1,72,55,3.9286,0.5,1.2174,0.0179,2,11.5,0
mixed_d000496,mixed,P3,17,5,9,9,12,0,5,27,10,1.1111,0.5714,0.7826,0.0909,2,11.5,1
mixed_d000497,mixed,P2,26,3,14,14,23,0,1,72,46,3.2857,0.6216,1.0,0.0213,1,14.0,1
io_heavy_d000498,io_heavy,P1,0,0,2,2,0,0,3,14,14,7.0,0.0,1.0,0.0667,1,2.0,1
io_heavy_d000499,io_heavy,P2,2,1,3,3,1,1,1,14,12,4.0,0.25,1.2,0.0769,2,2.5,0
io_heavy_d000499,io_heavy,P3,2,1,2,2,1,1,5,11,9,4.5,0.3333,0.8,0.1,2,2.5,1
io_heavy_d000500,io_heavy,P2,4,1,3,3,3,1,1,14,10,3.3333,0.5,0.9,0.0909,3,3.33,0
io_heavy_d000500,io_heavy,P4,4,3,6,6,1,1,3,26,22,3.6667,0.1429,1.8,0.0435,3,3.33,0
io_heavy_d000500,io_heavy,P5,4,4,1,1,0,1,1,9,5,5.0,0.0,0.3,0.1667,3,3.33,1
io_heavy_d000501,io_heavy,P2,5,1,3,3,4,1,1,14,9,3.0,0.5714,0.7895,0.1,5,3.8,0
io_heavy_d000501,io_heavy,P4,5,3,6,6,2,1,3,26,21,3.5,0.25,1.5789,0.0455,5,3.8,0
io_heavy_d000501,io_heavy,P6,5,5,1,1,0,1,4,11,6,6.0,0.0,0.2632,0.1429,5,3.8,1
io_heavy_d000501,io_heavy,P7,5,5,4,4,0,0,4,29,24,6.0,0.0,1.0526,0.04,5,3.8,0
io_heavy_d000501,io_heavy,P8,5,5,5,5,0,1,1,28,23,4.6,0.0,1.3158,0.0417,5,3.8,0
io_heavy_d000502,io_heavy,P2,6,1,3,3,5,1,1,14,8,2.6667,0.625,0.6667,0.1111,4,4.5,1
io_heavy_d000502,io_heavy,P4,6,3,6,6,3,1,3,26,20,3.3333,0.3333,1.3333,0.0476,4,4.5,0
io_heavy_d000502,io_heavy,P7,6,5,4,4,1,0,4,29,23,5.75,0.2,0.8889,0.0417,4,4.5,0
io_heavy_d000502,io_heavy,P8,6,5,5,5,1,1,1,28,22,4.4,0.1667,1.1111,0.0435,4,4.5,0
io_heavy_d000503,io_heavy,P4,9,3,6,6,6,1,3,26,17,2.8333,0.5,1.2,0.0556,3,5.0,0
io_heavy_d000503,io_heavy,P7,9,5,4,4,4,0,4,29,20,5.0,0.5,0.8,0.0476,3,5.0,1
io_heavy_d000503,io_heavy,P8,9,5,5,5,4,1,1,28,19,3.8,0.4444,1.0,0.05,3,5.0,0
io_heavy_d000504,io_heavy,P4,13,3,6,6,10,1,3,26,13,2.1667,0.625,1.0909,0.0714,2,5.5,0
io_heavy_d000504,io_heavy,P8,13,5,5,5,8,1,1,28,15,3.0,0.6154,0.9091,0.0625,2,5.5,1
io_heavy_d000505,io_heavy,P4,18,3,6,6,15,1,3,26,8,1.3333,0.7143,1.0,0.1111,1,6.0,1
io_heavy_d000506,io_heavy,P1,1,1,3,3,0,0,4,14,13,4.3333,0.0,1.0,0.0714,1,3.0,1
io_heavy_d000507,io_heavy,P2,4,2,3,3,2,1,2,18,14,4.6667,0.4,0.75,0.0667,4,4.0,0
io_heavy_d000507,io_heavy,P3,4,2,10,10,2,0,4,75,71,7.1,0.1667,2.5,0.0139,4,4.0,0
io_heavy_d000507,io_heavy,P4,4,4,1,1,0,0,2,10,6,6.0,0.0,0.25,0.1429,4,4.0,1
io_heavy_d000507,io_heavy,P5,4,4,2,2,0,1,5,11,7,3.5,0.0,0.5,0.125,4,4.0,0
io_heavy_d000508,io_heavy,P2,5,2,3,3,3,1,2,18,13,4.3333,0.5,0.6,0.0714,3,5.0,0
io_heavy_d000508,io_heavy,P3,5,2,10,10,3,0,4,75,70,7.0,0.2308,2.0,0.0141,3,5.0,0
io_heavy_d000508,io_heavy,P5,5,4,2,2,1,1,5,11,6,3.0,0.3333,0.4,0.1429,3,5.0,1
io_heavy_d000509,io_heavy,P2,7,2,3,3,5,1,2,18,11,3.6667,0.625,0.4615,0.0833,2,6.5,1
io_heavy_d000509,io_heavy,P3,7,2,10,10,5,0,4,75,68,6.8,0.3333,1.5385,0.0145,2,6.5,0
io_heavy_d000510,io_heavy,P3,10,2,10,10,8,0,4,75,65,6.5,0.4444,1.0,0.0152,1,10.0,1
mixed_d000511,mixed,P1,1,1,15,15,0,0,5,69,68,4.5333,0.0,1.0,0.0145,1,15.0,1
mixed_d000512,mixed,P2,16,2,5,5,14,1,5,18,2,0.4,0.7368,0.7407,0.3333,4,6.75,1
mixed_d000512,mixed,P3,16,2,8,8,14,0,4,40,24,3.0,0.6364,1.1852,0.04,4,6.75,0
mixed_d000512,mixed,P4,16,2,6,6,14,0,4,27,11,1.8333,0.7,0.8889,0.0833,4,6.75,0
mixed_d000512,mixed,P5,16,4,8,8,12,1,4,43,27,3.375,0.6,1.1852,0.0357,4,6.75,0
mixed_d000513,mixed,P3,21,2,8,8,19,0,4,40,19,2.375,0.7037,1.0909,0.05,3,7.33,0
mixed_d000513,mixed,P4,21,2,6,6,19,0,4,27,6,1.0,0.76,0.8182,0.1429,3,7.33,1
mixed_d000513,mixed,P5,21,4,8,8,17,1,4,43,22,2.75,0.68,1.0909,0.0435,3,7.33,0
mixed_d000514,mixed,P3,27,2,8,8,25,0,4,40,13,1.625,0.7576,1.0,0.0714,2,8.0,1
mixed_d000514,mixed,P5,27,4,8,8,23,1,4,43,16,2.0,0.7419,1.0,0.0588,2,8.0,0
mixed_d000515,mixed,P5,35,4,8,8,31,1,4,43,8,1.0,0.7949,1.0,0.1111,1,8.0,1
mixed_d000516,mixed,P1,2,2,9,9,0,1,3,43,41,4.5556,0.0,1.6364,0.0238,4,5.5,0
mixed_d000516,mixed,P2,2,2,5,5,0,0,3,20,18,3.6,0.0,0.9091,0.0526,4,5.5,0
mixed_d000516,mixed,P3,2,2,1,1,0,0,2,4,2,2.0,0.0,0.1818,0.3333,4,5.5,1
mixed_d000516,mixed,P4,2,2,7,7,0,0,1,17,15,2.1429,0.0,1.2727,0.0625,4,5.5,0
mixed_d000517,mixed,P1,3,2,9,9,1,1,3,43,40,4.4444,0.1,1.2857,0.0244,3,7.0,0
mixed_d000517,mixed,P2,3,2,5,5,1,0,3,20,17,3.4,0.1667,0.7143,0.0556,3,7.0,1
mixed_d000517,mixed,P4,3,2,7,7,1,0,1,17,14,2.0,0.125,1.0,0.0667,3,7.0,0
mixed_d000518,mixed,P1,8,2,9,9,6,1,3,43,35,3.8889,0.4,0.9783,0.0278,5,9.2,0
mixed_d000518,mixed,P4,8,2,7,7,6,0,1,17,9,1.2857,0.4615,0.7609,0.1,5,9.2,1
mixed_d000518,mixed,P5,8,6,12,12,2,0,3,62,54,4.5,0.1429,1.3043,0.0182,5,9.2,0
mixed_d000518,mixed,P6,8,6,9,9,2,1,4,30,22,2.4444,0.1818,0.9783,0.0435,5,9.2,0
mixed_d000518,mixed,P7,8,8,9,9,0,0,2,49,41,4.5556,0.0,0.9783,0.0238,5,9.2,0
mixed_d000519,mixed,P1,15,2,9,9,13,1,3,43,28,3.1111,0.5909,0.9231,0.0345,4,9.75,1
mixed_d000519,mixed,P5,15,6,12,12,9,0,3,62,47,3.9167,0.4286,1.2308,0.0208,4,9.75,0
mixed_d000519,mixed,P6,15,6,9,9,9,1,4,30,15,1.6667,0.5,0.9231,0.0625,4,9.75,0
mixed_d000519,mixed,P7,15,8,9,9,7,0,2,49,34,3.7778,0.4375,0.9231,0.0286,4,9.75,0
mixed_d000520,mixed,P5,24,6,12,12,18,0,3,62,38,3.1667,0.6,1.2,0.0256,3,10.0,0
mixed_d000520,mixed,P6,24,6,9,9,18,1,4,30,6,0.6667,0.6667,0.9,0.1429,3,10.0,1
mixed_d000520,mixed,P7,24,8,9,9,16,0,2,49,25,2.7778,0.64,0.9,0.0385,3,10.0,0
mixed_d000521,mixed,P5,33,6,12,12,27,0,3,62,29,2.4167,0.6923,1.1429,0.0333,2,10.5,0
mixed_d000521,mixed,P7,33,8,9,9,25,0,2,49,16,1.7778,0.7353,0.8571,0.0588,2,10.5,1
mixed_d000522,mixed,P5,42,6,12,12,36,0,3,62,20,1.6667,0.75,1.0,0.0476,1,12.0,1
mixed_d000523,mixed,P1,1,1,3,3,0,1,5,14,13,4.3333,0.0,1.0,0.0714,1,3.0,1
mixed_d000524,mixed,P2,4,2,11,11,2,0,4,53,49,4.4545,0.1538,0.6984,0.02,4,15.75,0
mixed_d000524,mixed,P3,4,3,15,15,1,0,3,52,48,3.2,0.0625,0.9524,0.0204,4,15.75,0
mixed_d000524,mixed,P4,4,3,31,31,1,0,1,148,144,4.6452,0.0312,1.9683,0.0069,4,15.75,0
mixed_d000524,mixed,P5,4,4,6,6,0,0,4,27,23,3.8333,0.0,0.381,0.0417,4,15.75,1
mixed_d000525,mixed,P2,10,2,11,11,8,0,4,53,43,3.9091,0.4211,0.7143,0.0227,5,15.4,0
mixed_d000525,mixed,P3,10,3,15,15,7,0,3,52,42,2.8,0.3182,0.974,0.0233,5,15.4,0
mixed_d000525,mixed,P4,10,3,31,31,7,0,1,148,138,4.4516,0.1842,2.013,0.0072,5,15.4,0
mixed_d000525,mixed,P6,10,5,3,3,5,0,3,11,1,0.3333,0.625,0.1948,0.5,5,15.4,1
mixed_d000525,mixed,P7,10,5,17,17,5,0,2,72,62,3.6471,0.2273,1.1039,0.0159,5,15.4,0
mixed_d000526,mixed,P2,13,2,11,11,11,0,4,53,40,3.6364,0.5,0.5946,0.0244,4,18.5,1
mixed_d000526,mixed,P3,13,3,15,15,10,0,3,52,39,2.6,0.4,0.8108,0.025,4,18.5,0
mixed_d000526,mixed,P4,13,3,31,31,10,0,1,148,135,4.3548,0.2439,1.6757,0.0074,4,18.5,0
mixed_d000526,mixed,P7,13,5,17,17,8,0,2,72,59,3.4706,0.32,0.9189,0.0167,4,18.5,0
mixed_d000527,mixed,P3,24,3,15,15,21,0,3,52,28,1.8667,0.5833,0.7143,0.0345,3,21.0,1
mixed_d000527,mixed,P4,24,3,31,31,21,0,1,148,124,4.0,0.4038,1.4762,0.008,3,21.0,0
mixed_d000527,mixed,P7,24,5,17,17,19,0,2,72,48,2.8235,0.5278,0.8095,0.0204,3,21.0,0
mixed_d000528,mixed,P4,39,3,31,31,36,0,1,148,109,3.5161,0.5373,1.2917,0.0091,2,24.0,0
mixed_d000528,mixed,P7,39,5,17,17,34,0,2,72,33,1.9412,0.6667,0.7083,0.0294,2,24.0,1
mixed_d000529,mixed,P4,56,3,31,31,53,0,1,148,92,2.9677,0.631,1.0,0.0108,1,31.0,1
io_heavy_d000530,io_heavy,P1,4,4,6,6,0,1,3,41,37,6.1667,0.0,1.7647,0.0263,5,3.4,0
io_heavy_d000530,io_heavy,P2,4,4,3,3,0,1,3,18,14,4.6667,0.0,0.8824,0.0667,5,3.4,0
io_heavy_d000530,io_heavy,P3,4,4,2,2,0,1,3,16,12,6.0,0.0,0.5882,0.0769,5,3.4,0
io_heavy_d000530,io_heavy,P4,4,4,1,1,0,1,5,9,5,5.0,0.0,0.2941,0.1667,5,3.4,1
io_heavy_d000530,io_heavy,P5,4,4,5,5,0,1,3,31,27,5.4,0.0,1.4706,0.0357,5,3.4,0
io_heavy_d000531,io_heavy,P1,5,4,6,6,1,1,3,41,36,6.0,0.1429,1.5,0.027,4,4.0,0
io_heavy_d000531,io_heavy,P2,5,4,3,3,1,1,3,18,13,4.3333,0.25,0.75,0.0714,4,4.0,0
io_heavy_d000531,io_heavy,P3,5,4,2,2,1,1,3,16,11,5.5,0.3333,0.5,0.0833,4,4.0,1
io_heavy_d000531,io_heavy,P5,5,4,5,5,1,1,3,31,26,5.2,0.1667,1.25,0.037,4,4.0,0
io_heavy_d000532,io_heavy,P1,7,4,6,6,3,1,3,41,34,5.6667,0.3333,1.2857,0.0286,3,4.67,0
io_heavy_d000532,io_heavy,P2,7,4,3,3,3,1,3,18,11,3.6667,0.5,0.6429,0.0833,3,4.67,1
io_heavy_d000532,io_heavy,P5,7,4,5,5,3,1,3,31,24,4.8,0.375,1.0714,0.04,3,4.67,0
io_heavy_d000533,io_heavy,P1,10,4,6,6,6,1,3,41,31,5.1667,0.5,1.0909,0.0312,2,5.5,0
io_heavy_d000533,io_heavy,P5,10,4,5,5,6,1,3,31,21,4.2,0.5455,0.9091,0.0455,2,5.5,1
io_heavy_d000534,io_heavy,P1,15,4,6,6,11,1,3,41,26,4.3333,0.6471,1.0,0.037,1,6.0,1
io_heavy_d000535,io_heavy,P1,0,0,3,3,0,0,2,14,14,4.6667,0.0,1.5,0.0667,2,2.0,0
io_heavy_d000535,io_heavy,P2,0,0,1,1,0,1,1,5,5,5.0,0.0,0.5,0.1667,2,2.0,1
io_heavy_d000536,io_heavy,P1,1,0,3,3,1,0,2,14,13,4.3333,0.25,1.0,0.0714,1,3.0,1
io_heavy_d000537,io_heavy,P3,4,2,2,2,2,1,2,15,11,5.5,0.5,1.0,0.0833,1,2.0,1
io_heavy_d000538,io_heavy,P4,9,9,1,1,0,1,4,14,5,5.0,0.0,0.5,0.1667,2,2.0,1
